eventUUID,eventTitle,a_title,startDate,startTime,endDate,endTime,untiID,feedbackQuestionID,question,value,data,Unnamed: 12,Unnamed: 13,Unnamed: 14
3d519eea-0dc4-40dd-bca7-84eef2ed2b6e,,Диагностика проектов по SEMAT,2020-05-20,14:00:00,2020-05-20,15:00:00,25403,43,"Чему новому, как вам кажется, вы научились?",познакомилась с новым инструментом диагностики,,,,
3d519eea-0dc4-40dd-bca7-84eef2ed2b6e,,Диагностика проектов по SEMAT,2020-05-20,14:00:00,2020-05-20,15:00:00,25403,55,Была ли в этом ценность и в чем она выражается?,получение нового знания для применения на практике,,,,
3d519eea-0dc4-40dd-bca7-84eef2ed2b6e,,Диагностика проектов по SEMAT,2020-05-20,14:00:00,2020-05-20,15:00:00,25403,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?","очень интересный метод, правда не для всех типов проектов применим, но тем не менее))",,,,
d6c150f9-893a-482b-a0d8-dce1a120b7e5,,Хакатон,2020-05-21,05:00:00,2020-05-21,14:00:00,147763,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",10,,,,
d6c150f9-893a-482b-a0d8-dce1a120b7e5,,Хакатон,2020-05-21,05:00:00,2020-05-21,14:00:00,147763,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции",Программирование,,,,
d6c150f9-893a-482b-a0d8-dce1a120b7e5,,Хакатон,2020-05-21,05:00:00,2020-05-21,14:00:00,147763,43,"Чему новому, как вам кажется, вы научились?","Как проходит хакатон, новые знания в программировании",,,,
d6c150f9-893a-482b-a0d8-dce1a120b7e5,,Хакатон,2020-05-21,05:00:00,2020-05-21,14:00:00,147763,55,Была ли в этом ценность и в чем она выражается?,Разработали мой первый MVP проект,,,,
d6c150f9-893a-482b-a0d8-dce1a120b7e5,,Хакатон,2020-05-21,05:00:00,2020-05-21,14:00:00,147763,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",Все было великолепно,,,,
48b73793-08fe-472f-b014-7fb81f0e1ded,,Как создать продукт для проверки гипотезы,2020-05-21,11:00:00,2020-05-21,12:00:00,37648,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",4,,,,
48b73793-08fe-472f-b014-7fb81f0e1ded,,Как создать продукт для проверки гипотезы,2020-05-21,11:00:00,2020-05-21,12:00:00,37648,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции",Была интересная лекция по поводу MVP,,,,
48b73793-08fe-472f-b014-7fb81f0e1ded,,Как создать продукт для проверки гипотезы,2020-05-21,11:00:00,2020-05-21,12:00:00,37648,43,"Чему новому, как вам кажется, вы научились?",Наконец то поняла основную идею mvp,,,,
48b73793-08fe-472f-b014-7fb81f0e1ded,,Как создать продукт для проверки гипотезы,2020-05-21,11:00:00,2020-05-21,12:00:00,37648,55,Была ли в этом ценность и в чем она выражается?,"На самом деле это не так и важно,важно создать хоть какой-то продукт для начала:)",,,,
48b73793-08fe-472f-b014-7fb81f0e1ded,,Как создать продукт для проверки гипотезы,2020-05-21,11:00:00,2020-05-21,12:00:00,37648,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",Интересная беседа,,,,
e86a1a3c-34fe-44c7-b6d5-bde956520a73,"Первая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-04-30,07:00:00,2020-04-30,08:00:00,141477,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",1,,,,
e86a1a3c-34fe-44c7-b6d5-bde956520a73,"Первая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-04-30,07:00:00,2020-04-30,08:00:00,141477,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции","Изучений направлений деятельности маяка, командообразование",,,,
e86a1a3c-34fe-44c7-b6d5-bde956520a73,"Первая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-04-30,07:00:00,2020-04-30,08:00:00,141477,43,"Чему новому, как вам кажется, вы научились?",Общению в проекте,,,,
e86a1a3c-34fe-44c7-b6d5-bde956520a73,"Первая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-04-30,07:00:00,2020-04-30,08:00:00,141477,55,Была ли в этом ценность и в чем она выражается?,да,,,,
e86a1a3c-34fe-44c7-b6d5-bde956520a73,"Первая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-04-30,07:00:00,2020-04-30,08:00:00,141477,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?","С работой ""Маяка"".",,,,
26dc6f33-66e3-4f6c-927f-7ef737d80834,"Вторая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-06,07:00:00,2020-05-06,08:00:00,29895,32,"Чему новому, как вам кажется, вы научились?",Получили информацию о конкурентном рынке и утвердили направление исследования для предприятия.,,,,
26dc6f33-66e3-4f6c-927f-7ef737d80834,"Вторая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-06,07:00:00,2020-05-06,08:00:00,29895,33,"Какие вопросы, комментарии  и пожелания у вас есть?","Комментарий пока нет, все идет согласно плану работы.",,,,
26dc6f33-66e3-4f6c-927f-7ef737d80834,"Вторая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-06,07:00:00,2020-05-06,08:00:00,29895,58,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",9,,,,
26dc6f33-66e3-4f6c-927f-7ef737d80834,"Вторая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-06,07:00:00,2020-05-06,08:00:00,29895,59,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции","1. Утвердили команду и роли каждого участника;
2. Утвердили бизнес-идею;
3.Определили доступ к сырьевым ресурсам;
4. Провели оценку рынка.",,,,
26dc6f33-66e3-4f6c-927f-7ef737d80834,"Вторая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-06,07:00:00,2020-05-06,08:00:00,29895,60,"Вы понимаете, зачем пришли на это мероприятие? Оцените по шкале от 1 до 10, где 1 - не совсем, 10 - да, и понимаю, как именно буду использовать полученные знания и навыки в своей дальнейшей деятельности.",10,,,,
26dc6f33-66e3-4f6c-927f-7ef737d80834,"Вторая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-06,07:00:00,2020-05-06,08:00:00,141477,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",1,,,,
26dc6f33-66e3-4f6c-927f-7ef737d80834,"Вторая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-06,07:00:00,2020-05-06,08:00:00,141477,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции",Выбор сферы разработки проекта. Принятие решения.,,,,
26dc6f33-66e3-4f6c-927f-7ef737d80834,"Вторая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-06,07:00:00,2020-05-06,08:00:00,141477,43,"Чему новому, как вам кажется, вы научились?",анализу рынка.,,,,
26dc6f33-66e3-4f6c-927f-7ef737d80834,"Вторая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-06,07:00:00,2020-05-06,08:00:00,141477,55,Была ли в этом ценность и в чем она выражается?,да,,,,
26dc6f33-66e3-4f6c-927f-7ef737d80834,"Вторая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-06,07:00:00,2020-05-06,08:00:00,141477,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",.,,,,
14d8dad4-179e-4175-9176-fa718e9d255c,"Третья встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-11,07:00:00,2020-05-11,08:00:00,29895,32,"Чему новому, как вам кажется, вы научились?",Проводить оценку рынка и конкурентоспособность разрабатываемого продукта.,,,,
14d8dad4-179e-4175-9176-fa718e9d255c,"Третья встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-11,07:00:00,2020-05-11,08:00:00,29895,33,"Какие вопросы, комментарии  и пожелания у вас есть?",Хотелось видеть более высокую интенсивность и самостоятельность работы студентов по проекту.,,,,
14d8dad4-179e-4175-9176-fa718e9d255c,"Третья встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-11,07:00:00,2020-05-11,08:00:00,29895,58,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",9,,,,
14d8dad4-179e-4175-9176-fa718e9d255c,"Третья встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-11,07:00:00,2020-05-11,08:00:00,29895,59,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции","На 3 встрече утвердили разработанный продукт и его инвестиционные затраты. 
Согласовали направление подготовки презентации для предзащиты проекта.",,,,
14d8dad4-179e-4175-9176-fa718e9d255c,"Третья встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-11,07:00:00,2020-05-11,08:00:00,29895,60,"Вы понимаете, зачем пришли на это мероприятие? Оцените по шкале от 1 до 10, где 1 - не совсем, 10 - да, и понимаю, как именно буду использовать полученные знания и навыки в своей дальнейшей деятельности.",10,,,,
14d8dad4-179e-4175-9176-fa718e9d255c,"Третья встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-11,07:00:00,2020-05-11,08:00:00,141477,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",1,,,,
14d8dad4-179e-4175-9176-fa718e9d255c,"Третья встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-11,07:00:00,2020-05-11,08:00:00,141477,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции","Изменение концепции проекта, внесение доработок в презентацию",,,,
14d8dad4-179e-4175-9176-fa718e9d255c,"Третья встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-11,07:00:00,2020-05-11,08:00:00,141477,43,"Чему новому, как вам кажется, вы научились?",отсеиванию лишней информации,,,,
14d8dad4-179e-4175-9176-fa718e9d255c,"Третья встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-11,07:00:00,2020-05-11,08:00:00,141477,55,Была ли в этом ценность и в чем она выражается?,да,,,,
14d8dad4-179e-4175-9176-fa718e9d255c,"Третья встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-11,07:00:00,2020-05-11,08:00:00,141477,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",.,,,,
ccc3362a-7c43-4d77-983d-59057e5a31ec,"Четвертая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-14,07:00:00,2020-05-14,08:00:00,141362,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",10,,,,
ccc3362a-7c43-4d77-983d-59057e5a31ec,"Четвертая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-14,07:00:00,2020-05-14,08:00:00,141362,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции",Подготовка к предзащите проекта.,,,,
ccc3362a-7c43-4d77-983d-59057e5a31ec,"Четвертая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-14,07:00:00,2020-05-14,08:00:00,141362,43,"Чему новому, как вам кажется, вы научились?","Отработка навыков, дистанционной защиты проектов.",,,,
ccc3362a-7c43-4d77-983d-59057e5a31ec,"Четвертая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-14,07:00:00,2020-05-14,08:00:00,141362,55,Была ли в этом ценность и в чем она выражается?,Была,,,,
ccc3362a-7c43-4d77-983d-59057e5a31ec,"Четвертая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-14,07:00:00,2020-05-14,08:00:00,141362,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",,,,,
ccc3362a-7c43-4d77-983d-59057e5a31ec,"Четвертая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-14,07:00:00,2020-05-14,08:00:00,141477,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",1,,,,
ccc3362a-7c43-4d77-983d-59057e5a31ec,"Четвертая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-14,07:00:00,2020-05-14,08:00:00,141477,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции",подготовка презентации к предзащите,,,,
ccc3362a-7c43-4d77-983d-59057e5a31ec,"Четвертая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-14,07:00:00,2020-05-14,08:00:00,141477,43,"Чему новому, как вам кажется, вы научились?","современным коммуникациям, отработала навыки подготовки проекта к предзащите",,,,
ccc3362a-7c43-4d77-983d-59057e5a31ec,"Четвертая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-14,07:00:00,2020-05-14,08:00:00,141477,55,Была ли в этом ценность и в чем она выражается?,была,,,,
ccc3362a-7c43-4d77-983d-59057e5a31ec,"Четвертая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-05-14,07:00:00,2020-05-14,08:00:00,141477,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",с принципами защиты проектов,,,,
74755474-c0ff-45f9-87f0-1a05a4244899,"Пятая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-06-02,07:00:00,2020-06-02,07:30:00,29895,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",9,,,,
74755474-c0ff-45f9-87f0-1a05a4244899,"Пятая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-06-02,07:00:00,2020-06-02,07:30:00,29895,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции",Был обсужден план дальнейших действий над проектом. завершающие этапы. Обсудили проблемы проекта по результатам исследования. ,,,,
74755474-c0ff-45f9-87f0-1a05a4244899,"Пятая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-06-02,07:00:00,2020-06-02,07:30:00,29895,43,"Чему новому, как вам кажется, вы научились?",Анализировать информацию. Самостоятельно анализировать проблемы и систематизировать данные. Упаковывать их для защиты.,,,,
74755474-c0ff-45f9-87f0-1a05a4244899,"Пятая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-06-02,07:00:00,2020-06-02,07:30:00,29895,55,Была ли в этом ценность и в чем она выражается?,Ценность: саморазвитие в решении новых задач и освоении новых горизонтов знаний.,,,,
74755474-c0ff-45f9-87f0-1a05a4244899,"Пятая встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-06-02,07:00:00,2020-06-02,07:30:00,29895,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",,,,,
e6e60a3b-30dd-4e28-ae18-103e3e8e41d4,"Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей» ","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-06-05,10:30:00,2020-06-05,11:30:00,29895,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",9,,,,
e6e60a3b-30dd-4e28-ae18-103e3e8e41d4,"Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей» ","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-06-05,10:30:00,2020-06-05,11:30:00,29895,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции","Анализ итоговой презентации проекта. Формирование знаний по обобщению, систематизации и оформлению проекта.",,,,
e6e60a3b-30dd-4e28-ae18-103e3e8e41d4,"Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей» ","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-06-05,10:30:00,2020-06-05,11:30:00,29895,43,"Чему новому, как вам кажется, вы научились?",Конструктивному анализу проектной информации,,,,
e6e60a3b-30dd-4e28-ae18-103e3e8e41d4,"Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей» ","Встреча наставника с командой «Разработка эффективных решений технических задач по заявке предприятия ПАО «Кировский завод «Маяк», бюро по поиску новых идей»",2020-06-05,10:30:00,2020-06-05,11:30:00,29895,55,Была ли в этом ценность и в чем она выражается?,Основной ценностью мероприятия является получение знаний итогового обобщения проекта,,,,
