untiID,value,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_skip,sentiment_speech,ner,answer_len,upper_case_word_count,punctuation_count,char_count,word_count,word_density,stopword_count
114245,"Поняли области, где мы ""плаваем"", наши пробелы. Задумались о том, над чем вообще не думали до этого. Начали решать эти проблемы",0,1,0,0,0,0,127,3,7,127,21,5.7727272727272725,8
114245,Улучшили опрос клиентских сегментов.,0,1,0,0,0,0,36,1,1,36,4,7.2,0
114245,"Было бы круто сделать трубу, не объясняя каждому эксперту заново суть проекта, т.к. на это уходило достаточно много времени",0,1,0,0,0,0,123,1,4,123,19,6.15,5
114245,Вопрос расчета стоимости проекта и составления инвестиционного предложения,0,1,0,0,0,0,74,1,0,74,8,8.222222222222221,1
114245,"Именно так, как и подготавливались до этого",0,1,0,0,0,0,43,1,1,43,7,5.375,4
48258,Команда на правильном пути.,0,1,0,0,0,0,27,1,1,27,4,5.4,1
48258,Большая поддержка и почти от всех экспертов конструктивная критика. Отдельная благодарность Дмитрию Репину!,0,0,1,0,0,0,107,4,2,107,13,7.642857142857143,4
48258,"Не все эксперты понимали, что такое проектный интенсив и в чем его специфика в контексте имеющихся ресурсов,компетенций целей и задач.",0,1,0,0,0,0,134,1,3,134,20,6.380952380952381,9
48258,"Техническая реализация ряда идей, необходимые компетенции не могут быть получены за срок до окончания интенсива.",0,1,0,0,0,0,112,1,2,112,15,7.0,4
48258,"Студенты вели себя несколько скованно и интровертно, надо было больше репетировать сторителлинг.",0,1,0,0,0,0,96,1,2,96,12,7.384615384615385,5
93081,Научилась интересному подходу к сложным задачам. К организации обратной связи.,0,1,0,0,0,0,78,2,2,78,10,7.090909090909091,2
93081,Ценность в переданном практическом опыте докладчика,0,1,0,0,0,0,51,1,0,51,6,7.285714285714286,1
93081,0,0,1,0,0,0,0,1,0,0,1,1,0.5,0
143239,"Де композиции задач, понятиям MVP, качество и т.д. Обратная связь",0,1,0,0,0,0,65,3,4,65,10,5.909090909090909,1
143239,Да,0,1,0,0,0,1,2,1,0,2,1,1.0,1
143540,Пополнились интересным опытом данной IT-кампании,0,1,0,0,0,0,48,2,1,48,5,8.0,0
143540,Получили бесценный опыт ведения бизнеса,0,1,0,0,0,0,39,1,0,39,5,6.5,0
143540,Познакомились с опытом ведения бизнеса.,0,1,0,0,0,0,39,1,1,39,5,6.5,1
144178,"Формулировать пользовательские истории. Узнала об инструменте, позволяющий строить бизнес процессы.",0,1,0,0,0,0,99,2,3,99,10,9.0,1
144178,Полученная информация полезна для дальнейшей работы.,0,1,0,0,0,0,52,1,1,52,6,7.428571428571429,1
144178,"Спасибо за то, что поделились с нами опытом. 
На платформе 20.35 материалы спикера отсутствуют. Можно ли получить ссылки, представленные спикером в конце презентации?",0,1,0,0,0,0,166,3,6,166,23,6.916666666666667,7
83028,как оформлять требования к продукту и планировать итерации,0,1,0,0,0,0,58,0,0,58,8,6.444444444444445,3
30466,Знакомство с основами работы на тильде,0,1,0,0,0,0,38,1,0,38,6,5.428571428571429,2
30466,"Полезно, смогу сама сделать страницу",0,1,0,0,0,0,36,1,1,36,5,6.0,0
30466,Очень конструктивно ,0,1,0,0,0,0,20,1,0,20,2,6.666666666666667,0
145455,Новому инструменту создания сайтов,0,1,0,0,0,0,34,1,0,34,4,6.8,0
145455,Ценность в быстроте и простоте создания страниц,0,1,0,0,0,0,47,1,0,47,7,5.875,2
145455,Очень полезный ресурс. Буду использовать его на практике. Спасибо Ульяне.,0,0,1,0,0,0,73,4,3,73,10,6.636363636363637,2
37648,Узнала о хорошей платформе создания сайтов,0,1,0,0,0,0,42,1,0,42,6,6.0,1
37648,"Долго выбирала между бесплатными аналогами,теперь окончательно убедилась в преимуществе Тильды",0,1,0,0,0,0,94,2,1,94,10,8.545454545454545,2
37648,Хороший мастер класс,0,0,1,0,0,0,20,1,0,20,3,5.0,0
27571,"Создать самостоятельно сайт в конструкторе Tilda вполне реально. Используются готовые блоки, работы на платформе интуитивно понятно. Отлично подходит также для презентации проектных идей.",0,1,0,0,0,0,187,4,4,187,23,7.791666666666667,3
27571,"Ценность в знакомстве с новым и несложным инструментом, позволяющим поднять на более высокий уровень работу по презентации идей, проектов, образовательных материалов.",0,1,0,0,0,0,166,1,4,166,21,7.545454545454546,6
145455,"Техникам, помогающим контролировать ресурсы своего организма. 
",0,1,0,0,0,0,63,1,2,63,6,9.0,0
145455,Ценность в получении сил на дальнейшую работу и улучшение собственного физического и духового состояния,0,1,0,0,0,0,103,1,0,103,14,6.866666666666666,4
145455,"Очень понравился этот мастер-класс, позволивший снять накопившееся напряжение и двинуться дальше с новыми силами. Спасибо Александре",0,0,1,0,0,0,132,3,3,132,16,7.764705882352941,3
145455,"Поняла, что нужно многое сделать всем участникам  команды и быть единым целым ",0,1,0,0,0,0,78,1,1,78,12,6.0,3
145455,"Узнала, что нужно делать для продвижения проекта",0,1,0,0,0,0,48,1,1,48,7,6.0,2
145455,Спасибо всем выступившим. Вы молодцы!!!,0,0,0,0,1,0,39,2,4,39,5,6.5,1
37648,Узнала новую информацию по поводу других проектов,0,1,0,0,0,0,49,1,0,49,7,6.125,1
37648,Буду применять полученные знания в своем проекте),0,1,0,0,0,0,49,1,1,49,7,6.125,1
27571,"Согласованная работа в паре наставников важна, как и работа наставника с командой.",0,1,0,0,0,0,82,1,2,82,12,6.3076923076923075,4
27571,Наставники также иногда нуждаются в поддержке и в ответах на свои вопросы. Это помогает двигаться дальше с большей уверенностью и более эффективно решать возникающие спорные вопросы.,0,1,0,0,0,0,182,2,2,182,26,6.7407407407407405,8
93081,"Основная важная для меня мысль: работать над прототипом как будто это именно то, что нужно, но тестировать его как будто это ошибочная версия.",0,1,0,0,0,0,142,1,4,142,23,5.916666666666667,10
93081,"Ценность в примерах, в переданном опыте работы с проектом и клиентами.",0,1,0,0,0,0,70,1,2,70,11,5.833333333333333,4
93081,Ждем продолжения с маркетингом (как представить продукт на рынке),0,1,0,0,0,0,65,1,2,65,9,6.5,2
46413,Обновила знания о методе дизайн-мышления,0,1,0,0,0,0,40,1,1,40,5,6.666666666666667,1
46413,"Ценность выражается в улучшении качества моего контента для ЦА проектов, в которых работаю",0,1,0,0,0,0,90,2,1,90,13,6.428571428571429,3
46413,Понравился стиль изложения и содержание сегодняшнего мероприятия,0,1,0,0,0,0,64,1,0,64,7,8.0,1
143540,Получили интересный опыт ведения бизнеса.,0,1,0,0,0,0,41,1,1,41,5,6.833333333333333,0
143540,"Да, получили опыт ведения бизнеса.",0,1,0,0,0,0,34,1,2,34,5,5.666666666666667,0
143540,Познакомились с опытом ведения бизнеса.,0,1,0,0,0,0,39,1,1,39,5,6.5,1
47612,"Получила подтверждение практики, которая по моему мнению является наиболее подходящей для работы с заказчиком и пользователями конечного результата при создании IT-продукта",0,1,0,0,0,0,172,2,2,172,21,7.818181818181818,5
47612,"Четко, без лишней ""воды"" поданная информация",0,1,0,0,0,0,44,1,3,44,6,6.285714285714286,1
47612,Пожелание: организовывать встречи участников команд именно с такими специалистами.,0,1,0,0,0,0,82,1,2,82,9,8.2,1
144178,"Какие необходимо предпринимать действия для создания ""успешного продукта"".",0,1,0,0,0,0,74,1,3,74,8,8.222222222222221,1
144178,Творческий подход к решению задач будем использовать в нашей дальнейшей работе.,0,1,0,0,0,0,79,1,1,79,11,6.583333333333333,2
144178,Информация очень полезна и изложена доступно. Спасибо!,0,1,0,0,0,0,54,2,2,54,7,6.75,1
83028,Самоуправлению,0,1,0,0,0,1,14,1,0,14,1,7.0,0
109826,"влияние метрик кейса на переменные издержки.
примерная оценка бизнес нишы по модели привлечения клиента.
",0,1,0,0,0,0,105,0,2,105,14,7.0,2
109826,Проверка имеющихся знаний.,0,1,0,0,0,0,26,1,1,26,3,6.5,0
109826,"Материал представлен последовательно и системно. Очень простой и наглядный формат презентации.
",0,1,0,0,0,0,95,2,2,95,11,7.916666666666667,2
145055,Познакомился с когортным анализом эффективности каналов привлечения клиентов. Узнал про unit-экономику,0,1,0,0,0,0,102,2,2,102,11,8.5,2
141948,"В принципе, с метриками Unit-экономикой была знакома с курса МУАМ интернет-предпринимательство. Сама лекция была понятной, с хорошими наглядными примерами, но затянутой. 2.5 часа человек уже автоматически не может слушать, даже если интересно.",0,1,0,0,0,0,243,4,10,243,32,7.363636363636363,12
114371,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
114371,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
114371,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
145442,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
145442,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
145442,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
143481,"Я научился прорабатывать дизайн, функционал, менять модель монетизации, цены, делать акции или вкладываться в рекламу с помощью Unit-экономики. ",0,1,0,0,0,0,144,2,6,144,18,7.578947368421052,4
143481,"Ценность в том что дизайн, функционал и экономика приложения это очень важно и теперь я знаю как это устроено.",0,1,0,0,0,0,110,1,2,110,19,5.5,8
143481,Все хорошо. Пожеланий нет.,0,0,1,0,0,0,26,2,2,26,4,5.2,1
143167,"Я впервые познакомилась с Unit экономикой, а также узнала о ее основных составляющих, которые следует рассчитать. ",0,1,0,0,0,0,114,2,3,114,16,6.705882352941177,5
143167,"Ценность занятия заключается в том, что знание основ Unit экономики позволит, на мой взгляд, успешно развивать свою компанию, масштабировать ее. ",0,1,0,0,0,0,145,2,5,145,20,6.904761904761905,5
143167,"Мне очень понравилось занятие, оно было динамичным; вся представленная информация была интересная и полезная. ",0,0,1,0,0,0,110,1,3,110,14,7.333333333333333,4
77106,1,0,1,0,0,0,0,1,0,0,1,1,0.5,0
77106,1,0,1,0,0,0,0,1,0,0,1,1,0.5,0
77106,1,0,1,0,0,0,0,1,0,0,1,1,0.5,0
145952,Освоил методику юнит-экономики ,0,1,0,0,0,0,31,1,1,31,3,7.75,0
145952,"знание принципов юнит-экономики позволяет взглянуть на проект по-новому и изнутри. Для меня, как студента экономфака данные знания бесценны!",0,0,1,0,0,0,140,1,5,140,18,7.368421052631579,4
74987,Метрикам экономики,0,1,0,0,0,0,18,1,0,18,2,6.0,0
74987,"Да, новая информация всегда полезна",0,1,0,0,0,0,35,1,1,35,5,5.833333333333333,1
37648,"Да,узнади много нового про то как питчить проекты",0,1,0,0,0,0,49,1,1,49,8,5.444444444444445,4
37648,Доза мотивации)),0,1,0,0,0,0,16,1,2,16,2,5.333333333333333,0
37648,Нужно больше таких мероприятий!,0,1,0,0,0,0,31,1,1,31,4,6.2,1
145455,"Получила новые знания, которые возможно применять не только при представлении продукта, а вообще в жизни, чтобы заинтересовать собеседника.",0,1,0,0,0,0,139,1,4,139,18,7.315789473684211,6
145455,"Для меня это все внове, я технарь по образованию и новые знания для меня ценны.",0,0,1,0,0,0,79,1,2,79,15,4.9375,8
145455,"Посмотрела мероприятие  дважды. До экватора и уже после него. Сделала выводы что и как мы в презентации сделали неверно, будем дорабатывать свой питч. Спасибо Вам, Анастасия.",0,1,0,0,0,0,174,6,6,174,26,6.444444444444445,9
141352,"Делать презентацию продукта, но еще не научилась, а учусь :)",0,1,0,0,0,0,60,1,4,60,10,5.454545454545454,4
141352,"Конечно, ведь это можно делать не только в этом интенсиве, но и вообще везде",0,1,0,0,0,0,76,1,2,76,14,5.066666666666666,8
141352,"Мне очень понравилась структура презентации. На первый взгляд она кажется простой. Но когда начинаешь применять её к своему проекту, то понимаешь, насколько сложно так четко мыслить и как ясно всё подавать.",0,1,0,0,0,0,206,3,5,206,31,6.4375,10
61183,"Спикер ооочень интересно рассказывал, поэтому я с удовольствием послушал об их опыте работы с методологией SCRUM. Я разобрался в том, что это такое, как его применить, какие инструменты можно использовать.",0,1,0,0,0,0,205,3,6,205,30,6.612903225806452,11
61183,"Методологии разработки активно применяются для реализации IT-проектов, поэтому знания, полученные мною в ходе вебинара, обладают очень высоким уровнем ценности.",0,1,0,0,0,0,160,2,5,160,19,8.0,2
90480,Прояснилось понимание техник и моделей работы с проектной командой,0,1,0,0,0,0,66,1,0,66,9,6.6,2
90480,"Стало понятнее, какая техника подойдет лучше для какого типа группы",0,1,0,0,0,0,67,1,1,67,10,6.090909090909091,3
143540,Получили личный опыт построения проектов и коммуникации в команде.,0,1,0,0,0,0,66,1,1,66,9,6.6,2
143540,"Научились выстраивать коммуникацию в команде, а также опыт реализации проекта.",0,1,0,0,0,0,78,1,2,78,10,7.090909090909091,2
143540,Получили опыт коммуникации в команде и ведения проекта.,0,1,0,0,0,0,55,1,1,55,8,6.111111111111111,2
144178,Узнала новые интересные подходы управления проектами.,0,1,0,0,0,0,53,1,1,53,6,7.571428571428571,0
144178,Подходы Scrum и Канбан были уже знакомы. Новые подходы и инструменты постараемся применить в текущей работе над проектом. Также новые подходы пригодятся и в дальнейшей проектной деятельности.,0,1,0,0,0,0,191,5,3,191,27,6.821428571428571,8
144178,Спасибо за полезную информацию!,0,0,0,0,1,0,31,1,1,31,4,6.2,1
83028,Каким образом методологии и их фреймворки помогаю нам справиться с поставленными задачами,0,1,0,0,0,0,89,1,0,89,12,6.846153846153846,3
96784,Базовые навыки составления бизнес-плана,0,1,0,0,0,0,39,1,1,39,4,7.8,0
96784,Была,0,1,0,0,0,1,4,1,0,4,1,2.0,1
143755,я научилась немного лучше пользоваться экселем и узнала некоторые моменты новые в расчетах ,0,1,0,0,0,0,91,0,0,91,13,6.5,4
143755,"была, так как я теперь знаю как просчитать затраты на открытие своей студии - салона красоты",0,1,0,0,0,0,92,0,2,92,16,5.411764705882353,6
143755,"всё было супер интересно и для меня лично актуально, я теперь знаю что именно мне нужно будет просчитывать в своём бизнес проекте и как! большое спасибо за такой познавательный мастер-класс",0,0,0,0,1,0,189,0,3,189,30,6.096774193548387,13
143166,"Я узнала основнве разделы бизнес плана .
Узнала, как формировать денкжный поток проекта.",0,1,0,0,0,0,88,2,3,88,13,6.285714285714286,2
143166,"Да, теперь есть полное понимание бизнес плана ",0,1,0,0,0,0,46,1,1,46,7,5.75,2
144488,Правильно определять эффективность проекта,0,1,0,0,0,0,42,1,0,42,4,8.4,0
144488,составление бизнес-плана для собственного проекта на интенсиве,0,1,0,0,0,0,62,0,1,62,7,7.75,2
144488,"Погосян Рузанна Робертовна очень понятно и чётко на примере разобрала построение бп, спасибо огромное ей за это
",0,0,0,0,1,0,112,3,1,112,17,6.222222222222222,4
144932,ДА!,0,1,0,0,0,1,3,1,1,3,1,1.5,0
144932,Очень интересный и полезны,0,0,1,0,0,0,26,1,0,26,4,5.2,1
144397,"Правильно делать экономические расчеты, как правильно строить бизнес-план, как правильно рассчитывать эффективность проекта",0,1,0,0,0,0,123,1,3,123,13,8.785714285714286,2
144397,"Получение знаний о том, как правильно, проще и с уверенностью рассчитать проект, узнать его эффективность является очень ценным, ведь это является самым важным при составлении любого бизнес-плана.",0,1,0,0,0,0,196,1,6,196,27,7.0,7
144397,"Хочу только поблагодарить Рузанну Робертовну Погосян за этот мастер-класс, особенно за ее инструмент в excel, этот инструмент очень сильно поможет нам при расчете проекта, я многому научилась, многое поняла и теперь я не допущу ошибок! ",0,0,1,0,0,0,236,4,6,236,35,6.555555555555555,13
144057,Было очень интересно и необычно! ,0,0,1,0,0,0,33,1,1,33,5,5.5,2
14844,"Узнал ""новые тонкости"" о работе с Team Canvas, получил новый набор методик, практических приёмов ""взлома"" и разрешения сложных ситуаций в деятельности проектного наставника ",0,1,0,0,0,0,173,3,6,173,23,7.208333333333333,4
14844,"Общение с профессионалом, который обладает большим запасом практических знаний и опыта, всегда вдохновляет и укрепляет. В этом заключена огромная ценность! ",0,0,1,0,0,0,156,2,4,156,20,7.428571428571429,6
14844,"Эти строки относятся и к проектным наставникам:
""Будь женой или мужем, сестрой или братом,
Акушеркой, художником, нянькой, врачом,
Отдавай — и, дрожа, не тянись за возвратом.
Все сердца открываются этим ключом.""
Автор — Саша Чёрный, 1910
",0,1,0,0,0,0,238,7,14,238,36,6.4324324324324325,8
145687,"Изучила каналы привлечения клиентов, прояснила, какие каналы могут быть более востребованы для меня.",0,1,0,0,0,0,100,1,3,100,13,7.142857142857143,3
145687,"Ценность выражается в том, что любой проект нужно продвигать, зная каналы продвижения, это легче сделать.",0,1,0,0,0,0,105,1,4,105,15,6.5625,2
145687,"Все понравилось, мероприятие очень интересное.",0,0,1,0,0,0,46,1,2,46,5,7.666666666666667,1
58157,Повтори основный абриатуры используемые в интернет-маркетинге,0,1,0,0,0,0,61,1,1,61,6,8.714285714285714,1
58157,Повторение мать - учения.,0,1,0,0,0,0,25,1,2,25,4,5.0,0
114371,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
114371,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
114371,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
141948,"Лектор очень кратко и понятно изложил материал. Спикер до конца держал внимание, крутые примеры из жизни!",0,1,0,0,0,0,105,2,3,105,16,6.176470588235294,3
141388,Узнала основные составляющие интернет маркетинга,0,1,0,0,0,0,48,1,0,48,5,8.0,0
141388,"Ценность состоит в том, что из-за цифровизации знания интернет маркетинга важны для продвижения продукта",0,1,0,0,0,0,104,1,2,104,14,6.933333333333334,3
141388,Интересное мероприятие,0,1,0,0,0,0,22,1,0,22,2,7.333333333333333,0
145990,"Узнала виды рекламы: контекстная, таргет, seo и др",0,1,0,0,0,0,50,1,3,50,8,5.555555555555555,1
145990,"Стала знакома с аббревиатурой, которые раньше казались загадкой:D
Много новых полезных терминов на будущее, которые пригодятся для рекламы",0,1,0,0,0,0,138,2,3,138,18,7.2631578947368425,4
145990,"Все понравилось, особенно понравилось оформление. Слушать было интересно, жду ещё подобных мероприятий ",0,0,1,0,0,0,103,2,3,103,12,7.923076923076923,2
145442,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
145442,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
145442,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
143167,"Я научилась основным принципам рекламы в социальных сетях,  а также на других платформах. ",0,1,0,0,0,0,90,1,2,90,13,6.428571428571429,4
143167,"Ценность занятия заключается в том, что реклама на сегодняшний день играет важную роль в продвижении бизнеса, а знание основ рекламы поможет в этом. ",0,1,0,0,0,0,149,1,3,149,23,6.208333333333333,6
143167,Занятие было очень насыщенным и интересным. ,0,0,1,0,0,0,44,1,1,44,6,6.285714285714286,2
85513,"Я актуализировала те знания, которые были плюс узнала о некоторых видах рекламы, поняла нюансы ее использовала в настоящее время",0,1,0,0,0,0,128,1,2,128,19,6.4,5
85513,"Расширение кругозора, при необходимости раскрутить свой проект уже буду знать какую выбирать.",0,1,0,0,0,0,93,1,2,93,12,7.153846153846154,2
77106,1,0,1,0,0,0,0,1,0,0,1,1,0.5,0
77106,1,0,1,0,0,0,0,1,0,0,1,1,0.5,0
77106,1,0,1,0,0,0,0,1,0,0,1,1,0.5,0
141948,Развеяла некие мифы для себя. Приблизилась в теории как работает таргетированная реклама в различных соц сетях.,0,1,0,0,0,0,111,2,2,111,16,6.529411764705882,4
141948,Крутой спикер! Очень интересно и легко воспринимается информация.,0,0,1,0,0,0,65,2,2,65,8,7.222222222222222,1
145990,"Таргет-реклама вк, фейсбук, одноклассники,+roistat",0,1,0,0,0,0,50,1,5,50,4,10.0,0
145990,Все понравилось,0,0,1,0,0,0,15,1,0,15,2,5.0,1
145990,"Все понравилось, так как реклама сейчас популярна, очень интересно было узнать и послушать Евгения. Все было четко и подробно объяснено с наглядными примерами из презентации",0,1,0,0,0,0,173,3,3,173,25,6.653846153846154,11
145055,"Самой концепции таргетированной рекламы в соцсетях. Никогда этим не занимался, но стало интересно",0,1,0,0,0,0,97,2,2,97,13,6.928571428571429,4
114371,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
114371,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
114371,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
145442,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
145442,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
145442,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
143167,"Я научилась особенностям таргетинговой рекламы в данных соц сетях, а также особенностях работы с ними. ",0,1,0,0,0,0,103,1,2,103,15,6.4375,4
143167,"Ценность заключается в том, что для успешного продвижения компании нужно проводить грамотную рекламу, данное занятие позволило узнать основы таргетингвой рекламы. ",0,1,0,0,0,0,163,1,3,163,20,7.761904761904762,3
143167,Занятие было очень насыщенным и познавательным. ,0,0,1,0,0,0,48,1,1,48,6,6.857142857142857,2
77106,1,0,1,0,0,0,0,1,0,0,1,1,0.5,0
77106,1,0,1,0,0,0,0,1,0,0,1,1,0.5,0
77106,1,0,1,0,0,0,0,1,0,0,1,1,0.5,0
145952,Узнал как устроена таргетированная реклама и для чего она нужна ,0,1,0,0,0,0,64,1,0,64,10,5.818181818181818,5
124904,"Позанкомилась с рекламными кабинетами различных соцсетей изнутри. Узнала основные отличия, преимущества и недостатки. ",0,1,0,0,0,0,118,2,3,118,13,8.428571428571429,2
124904,"Очень понятная лекция, как раз для уровня ""уже не совсем чайник, но еще не спец"". Когда ворох где-то схваченных знаний упорядочивается. Много простых и понятных цифр. Прям топчик)",0,0,1,0,0,0,179,4,9,179,28,6.172413793103448,11
124904,Побольше ROI Stat.))) Возможно даже отдельную лекцию по нему. ,0,1,0,0,0,0,62,4,5,62,9,6.2,2
141948,"Лекция с теоретической точки зрения интересная, но вот  ошибки уже можно будет разобрать только тогда, когда сам с ними столкнешься при анализе результата на практике.",0,1,0,0,0,0,167,1,3,167,25,6.423076923076923,12
114252,Основам создания рекламы ,0,1,0,0,0,0,25,1,0,25,3,6.25,0
114252,"Да, развитие не стоит на месте, было приятно послушать специалиста, выжала много нового с данной лекции ",0,1,0,0,0,0,104,1,3,104,16,6.117647058823529,5
145990,"Очень интересно было посмотреть пример именно как это осуществлять, и как это работает(в конце вводили БМВ и сплиты и реклама постоянно появлялась)",0,1,0,0,0,0,147,2,3,147,22,6.391304347826087,6
145990,"Новый опыт, было понятнее слушать после прошлых 2 лекций ",0,1,0,0,0,0,57,1,1,57,9,5.7,2
145442,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
145442,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
145442,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
143167,"Я научилась разным способам привлечения клиентов через рекламу, также познакомилась с разными каналами рекламы и их особенностями. ",0,1,0,0,0,0,131,1,2,131,17,7.277777777777778,5
143167,"Предоставленная информация была очень полезна, так как на сегодняшний день рекламы - залог успешного бизнеса, а знание ее основ и тонкостей позволит сделать бизнес успешным в краткие сроки. ",0,1,0,0,0,0,190,1,4,190,28,6.551724137931035,8
143167,Мастер - класс был интересным и познавательным. Спасибо! ,0,0,1,0,0,0,57,2,3,57,8,6.333333333333333,2
46514,"Получены специальные знания от интернет-маркетолога.
Узнала, как правильно структурировать рекламный кабинет в соц. сети. 
Узнала о существовании разных видов рекламы (Таргетированная, контекстная реклама)",0,1,0,0,0,0,205,3,8,205,23,8.541666666666666,4
46514,Ценность: были даны практические советы по настройке рекламного кабинет в соц. сети. ,0,1,0,0,0,0,85,1,3,85,12,6.538461538461538,3
145952,"Узнал, каким образом функционирует контекстная реклама, как настраивать рекламный кабинет. ",0,1,0,0,0,0,91,1,3,91,10,8.272727272727273,1
76897,"Вебинар позволил узнать о критических ошибках в рекламе, тем самым сэкономив время и силы. Для начальных азов очень полезно",0,1,0,0,0,1,123,2,2,123,19,6.15,5
74987,Различиям таргетированной рекламы в разных социальных сетях,0,1,0,0,0,0,59,1,0,59,7,7.375,1
74987,"Была, так как мы сталкиваемся с рекламой каждый день",0,1,0,0,0,0,52,1,1,52,9,5.2,4
144178,"Приведено много примеров, что помогло легко и быстро воспринимать информацию о маркетинговых подходах.",0,1,0,0,0,0,102,1,2,102,13,7.285714285714286,4
144178,"Да. Задав вопрос: «Что пользователь перестанет делать, когда начнет пользоваться нашим продуктом? ""помогает определить ценность продукта - результата работы с решением задач проекта. Это будет принято во внимание в дальнейшей нашей работе.",0,1,0,0,0,1,239,3,8,239,32,7.242424242424242,5
144178,Материал подан доступно и понятно! Спасибо спикеру!,0,0,0,0,1,1,51,2,2,51,7,6.375,1
58157,Лекция вдохновила продолжить обучение на курсе по анализу данных на платформе Яндекс практики.,0,1,0,0,0,0,94,2,1,94,13,6.714285714285714,3
114371,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
114371,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
114371,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
145442,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
145442,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
145442,*,0,1,0,0,0,0,1,0,1,1,1,0.5,0
141388,Прогнозировать продажи продукта,0,1,0,0,0,0,31,1,0,31,3,7.75,0
141388,"да, полезно для выпуска товара на рынок",0,1,0,0,0,0,39,0,1,39,7,4.875,2
145990,"Мне очень понравилась часть про эксель, он для меня как другой мир теперь!",0,0,1,0,0,0,74,1,2,74,13,5.285714285714286,7
145990,Лекция была структурированна и даже новичкам(как мне) все было понятно и интересно,0,1,0,0,0,0,82,1,2,82,12,6.3076923076923075,6
145990,"Буду пользоваться всеми показателями и методами, стараться искать свое слабое звено и исправлять его",0,1,0,0,0,0,100,1,1,100,14,6.666666666666667,3
143481,"Научился планировать проект до его запуска. Понял планировать проект во время его функционирования. Научился оценивать бюджет, необходимые ресурсы и экономить. Хорошо разобрался в программе Excel.",0,1,0,0,0,0,196,5,5,196,25,7.538461538461538,7
143481,Польза в том что я не думал использовать Excel. И эта ошибка усложнила бы мне работу.,0,1,0,0,0,0,85,3,2,85,16,5.0,8
143481,Все хорошо. Пожеланий нет.,0,0,1,0,0,0,26,2,2,26,4,5.2,1
145422,Новые инструменты в MS EXCEL,0,1,0,0,0,0,28,3,0,28,5,4.666666666666667,1
145422,Также одна из лучших презентаций на мероприятии.,0,1,0,0,0,0,48,1,1,48,7,6.0,2
144105,Научился планировать и прогнозировать спрос на рынке. Узнал о базовых приемах аналитики в Excel.,0,1,0,0,0,0,96,3,2,96,14,6.4,4
144105,"Да, это нужное умение при разработке проекта",0,1,0,0,0,0,44,1,1,44,7,5.5,1
144105,Без комментариев,0,1,0,0,0,0,16,1,0,16,2,5.333333333333333,1
143167,"Я научилась разным способам работы в программе, которые помогают в прогнозировании основных показателей предприятий. ",0,1,0,0,0,0,117,1,2,117,14,7.8,3
143167,"Ценность полученной информации заключается в том, что освоенные методики позволят упростить и ускорить ход аналитической работы. ",0,1,0,0,0,0,129,1,2,129,16,7.588235294117647,3
143167,Занятие было очень продуктивным. ,0,0,1,0,0,0,33,1,1,33,4,6.6,1
77106,1,0,1,0,0,0,0,1,0,0,1,1,0.5,0
77106,1,0,1,0,0,0,0,1,0,0,1,1,0.5,0
77106,1,0,1,0,0,0,0,1,0,0,1,1,0.5,0
145952,"Очень полезное занятие, дает множество инструментов для работы в Екселе ",0,1,0,0,0,0,72,2,1,72,10,6.545454545454546,2
74987,"новым методами прогнозирования продаж, понятию факторного анализа и определению теории ограничения систем",0,1,0,0,0,0,105,0,1,105,12,8.076923076923077,1
74987,"Была, так как это довольно познавательный материал",0,1,0,0,0,0,50,1,1,50,7,6.25,2
74987,"Интересное мероприятие, в ходе которого я расширила свои познания в Excel",0,1,0,0,0,0,73,2,1,73,11,6.083333333333333,3
97271,Системе мотивации студентов,0,1,0,0,0,0,27,1,0,27,3,6.75,0
97271,В умении правильно строить работу команды,0,1,0,0,0,0,41,1,0,41,6,5.857142857142857,1
97271,Буду пробовать применять в работе со студентами,0,1,0,0,0,0,47,1,0,47,7,5.875,2
